Yukikaze_sama,Darling in the FranXX,35849,8
Yukikaze_sama,Isekai wa Smartphone to Tomo ni.,35203,6
Yukikaze_sama,Death March kara Hajimaru Isekai Kyousoukyoku,34497,6
Yuu_Masuhara,Koutetsujou no Kabaneri,28623,6
Yuu_Masuhara,Rokka no Yuusha,28497,5
Yuu_Masuhara,Absolute Duo,25397,7
Yuu_Masuhara,Sword Art Online II,21881,5
Yuu_Masuhara,Btooom!,14345,8
Yuu_Masuhara,Akame ga Kill!,22199,9
Yuu_Masuhara,Black Bullet,20787,8
Yuu_Masuhara,Kuzu no Honkai,32949,9
Zaber_san,Re:Creators,34561,8
Zaber_san,Fate/Apocrypha,34662,6
Zaber_san,Isekai wa Smartphone to Tomo ni.,35203,4
Zaber_san,Gamers!,34280,7
Zaku88,Absolute Duo,25397,3
Zaku88,Accel World,11759,6
Zaku88,Aldnoah.Zero,22729,7
Zaku88,Btooom!,14345,5
Zaku88,C: The Money of Soul and Possibility Control,10163,6
Zaku88,Elfen Lied,226,9
Zaku88,Fate/stay night,356,9
Zaku88,Highschool of the Dead,8074,7
Zaku88,K,14467,4
Zaku88,Rakudai Kishi no Cavalry,30296,7
Zaku88,B-gata H-kei,7817,8
Zaku88,Baka to Test to Shoukanjuu,6347,4
Zaku88,High School DxD,11617,7
Zargos101,Rakudai Kishi no Cavalry,30296,10
Zargos101,Absolute Duo,25397,6
Zargos101,Kenja no Mago,36407,7
Zargos101,Itazura na Kiss,3731,3
ZephSilver,Sword Art Online II,21881,4
ZephSilver,Akame ga Kill!,22199,3
ZephSilver,Aldnoah.Zero,22729,5
ZephSilver,Highschool of the Dead,8074,3
ZephSilver,Absolute Duo,25397,2
ZephSilver,Tokyo Ghoul √A,27899,4
ZephSilver,Koutetsujou no Kabaneri,28623,3
ZephSilver,Kuzu no Honkai,32949,5
_bookwormer_,Koutetsujou no Kabaneri,28623,6
_bookwormer_,Fate/Apocrypha,34662,6
_bookwormer_,Kuzu no Honkai,32949,6
_ecchiman_,Rakudai Kishi no Cavalry,30296,10
_ecchiman_,Mahouka Koukou no Rettousei,20785,10
_ecchiman_,Re:Creators,34561,7
_ecchiman_,Accel World,11759,7
_ecchiman_,Darling in the FranXX,35849,8
_ecchiman_,Eromanga-sensei,32901,2
_ecchiman_,B-gata H-kei,7817,10
